record_id,energy_node_id,region,substation_type,device_type,communication_protocol,packet_size_bytes,packet_rate_per_sec,network_latency_ms,bandwidth_usage_mbps,jitter_ms,packet_loss_percent,connection_duration_sec,active_connection_count,failed_connection_count,authentication_attempts,failed_login_count,user_role,device_trust_level,firmware_version,cpu_utilization_percent,memory_utilization_percent,power_consumption_kw,sensor_update_interval_ms,telemetry_volume_mb,scada_command_count,control_signal_frequency,measurement_variance,voltage_deviation_percent,frequency_deviation_hz,event_severity,alert_priority,encryption_algorithm,certificate_status,intrusion_signature_score,behavior_anomaly_score,traffic_entropy,session_risk_score,federated_round,attack_type
10965,Node_11,West,Transmission,Gateway,IEC61850,827,498,111.18,68.06,4.52,14.94,4998,194,58,40,20,Engineer,Trusted,v1.0,49.0,64.34,264.89,800.07,183.4,894,11.74,11.469,7.78,0.856,High,P2,ChaCha20,Valid,0.4578,0.3787,6.298,27.81,55,Insider_Threat
10966,Node_02,West,Renewable,RTU,Modbus,903,365,50.63,650.79,28.21,19.64,5017,254,12,73,17,Operator,Trusted,v1.2,59.31,59.03,218.06,493.88,166.15,619,422.87,8.09,0.91,-0.803,Low,P3,ChaCha20,Revoked,0.3538,0.4591,2.462,52.89,50,Insider_Threat
10967,Node_02,South,Renewable,Gateway,OPC_UA,712,762,195.42,501.82,40.97,13.09,693,267,33,78,4,Operator,Restricted,v1.2,13.33,76.57,231.9,68.59,13.73,20,431.02,17.475,4.92,-1.028,Critical,P3,RSA2048,Revoked,0.0737,0.0588,6.011,78.63,2,Replay_Attack
10968,Node_09,North,Distribution,RTU,MQTT,581,866,30.35,46.6,6.92,22.48,6600,253,46,38,13,Supervisor,Guest,v3.0,59.09,27.17,277.29,419.39,40.29,1018,266.93,14.704,-2.05,-1.024,Medium,P2,RSA2048,Revoked,0.4932,0.1251,3.12,38.33,25,Command_Injection
10969,Node_08,East,Industrial,SCADA_Server,IEC61850,850,231,108.03,507.23,41.73,25.86,615,238,5,3,2,Operator,Guest,v2.0,8.79,44.01,379.56,308.51,229.73,704,468.34,8.723,2.21,-0.231,Critical,P4,AES256,Valid,0.4357,0.5393,5.205,50.86,26,Replay_Attack
10970,Node_01,West,Industrial,RTU,IEC61850,149,932,53.63,264.9,27.64,26.7,5691,40,6,6,7,Administrator,Guest,v2.0,98.17,60.02,75.38,790.37,219.98,1165,373.91,18.545,-3.28,-1.418,High,P2,RSA2048,Revoked,0.1505,0.7848,0.104,26.22,96,Normal
10971,Node_12,North,Distribution,Edge_Node,IEC61850,942,911,137.85,150.98,9.62,2.96,6265,101,7,73,19,Administrator,Trusted,v1.2,74.9,39.6,28.46,540.34,102.76,345,90.94,5.427,-1.18,0.316,Medium,P3,ChaCha20,Valid,0.9929,0.2045,1.175,47.74,50,DoS_Attack
10972,Node_04,East,Renewable,RTU,TCP_IP,1235,1267,215.34,10.08,10.56,10.01,2901,55,53,58,2,Supervisor,Trusted,v1.0,76.72,64.55,273.62,624.04,117.83,268,271.82,2.797,-6.22,1.681,High,P2,RSA2048,Valid,0.8465,0.5877,7.885,93.07,91,Command_Injection
10973,Node_01,Northeast,Transmission,IED,Modbus,1043,99,222.81,981.61,44.16,8.85,1219,266,43,68,20,Maintenance,Guest,v3.0,27.26,16.09,489.5,410.15,82.16,376,120.58,6.122,-3.92,0.541,Critical,P2,AES256,Valid,0.4786,0.9544,0.238,95.27,68,Command_Injection
10974,Node_01,South,Transmission,PLC,IEC61850,730,131,133.09,948.2,23.79,25.38,1316,169,39,18,7,Engineer,Trusted,v2.0,75.49,83.99,198.25,664.19,44.28,974,92.54,7.34,-1.77,-0.145,Low,P2,RSA2048,Expired,0.2502,0.9436,4.718,85.28,77,Replay_Attack
10975,Node_12,Central,Distribution,IED,OPC_UA,1222,297,61.16,825.77,14.14,19.23,5219,159,32,3,16,Maintenance,Guest,v3.0,12.61,73.61,32.26,281.35,14.39,1104,456.82,12.732,9.42,1.509,Critical,P2,AES128,Revoked,0.0495,0.8243,0.987,23.37,79,Normal
10976,Node_12,West,Distribution,PLC,MQTT,1205,418,96.48,220.04,12.62,11.99,6210,231,39,59,16,Supervisor,Restricted,v2.3,29.44,54.79,97.7,279.76,200.61,660,36.45,17.236,-7.33,0.527,Critical,P1,RSA2048,Revoked,0.7376,0.7142,0.257,21.66,42,Reconnaissance
10977,Node_04,West,Distribution,Edge_Node,OPC_UA,1466,531,172.5,869.49,20.01,10.67,134,264,57,11,10,Operator,Restricted,v2.3,9.09,48.37,30.98,790.33,171.51,357,440.51,11.883,-0.64,1.569,Low,P2,AES256,Revoked,0.5121,0.5332,5.043,45.06,89,Replay_Attack
10978,Node_02,East,Industrial,Edge_Node,OPC_UA,327,783,72.67,897.71,38.89,0.38,6889,222,43,16,3,Supervisor,Restricted,v1.0,35.01,98.76,155.75,627.1,245.51,535,341.3,5.082,-0.42,-0.749,High,P3,ChaCha20,Revoked,0.6677,0.5432,5.725,14.77,43,Command_Injection
10979,Node_03,Central,Renewable,IED,IEC61850,386,351,39.21,86.21,1.34,26.6,1850,150,11,67,5,Maintenance,Trusted,v3.0,15.35,64.51,72.78,658.16,9.63,152,111.53,2.15,-1.21,-0.826,High,P3,AES128,Expired,0.6852,0.3563,3.609,47.08,39,Normal
10980,Node_11,Northeast,Renewable,PLC,MQTT,74,186,70.29,523.89,5.38,23.9,860,222,18,42,20,Supervisor,Guest,v2.0,20.28,51.81,36.49,326.16,29.03,442,70.79,3.687,-9.61,-1.718,Medium,P4,ChaCha20,Expired,0.6286,0.4593,5.654,27.8,84,False_Data_Injection
10981,Node_09,North,Distribution,SCADA_Server,MQTT,326,918,31.26,111.36,22.23,13.6,6753,291,41,64,19,Supervisor,Trusted,v1.2,51.65,48.79,437.63,398.2,174.2,1110,425.97,17.554,8.84,-1.842,Low,P4,AES128,Revoked,0.0063,0.4648,0.157,72.88,9,DoS_Attack
10982,Node_02,South,Transmission,Edge_Node,MQTT,1111,463,69.89,535.44,45.39,1.23,760,36,23,47,6,Maintenance,Guest,v2.3,26.61,22.92,44.61,897.55,200.8,247,115.96,13.788,0.21,1.782,Low,P1,RSA2048,Valid,0.2577,0.2777,6.463,78.49,9,False_Data_Injection
10983,Node_04,North,Industrial,RTU,MQTT,971,1451,11.83,845.1,44.18,26.77,1252,98,56,66,1,Operator,Restricted,v2.3,17.61,63.93,254.02,612.17,144.56,974,296.9,8.301,0.45,-0.151,Low,P2,ChaCha20,Valid,0.0635,0.0406,2.314,38.81,41,Command_Injection
10984,Node_01,East,Distribution,RTU,DNP3,903,1482,16.53,628.52,39.06,8.74,3812,230,7,68,14,Engineer,Restricted,v1.0,14.3,80.13,348.33,869.31,116.61,1161,198.59,4.659,-7.69,0.67,Low,P3,RSA2048,Valid,0.5157,0.7128,5.219,22.43,66,Insider_Threat
10985,Node_02,West,Industrial,PLC,MQTT,1228,533,214.75,67.63,48.94,10.76,2104,196,46,46,18,Supervisor,Restricted,v2.0,33.6,37.13,17.15,452.15,85.57,1189,263.15,17.053,2.0,1.995,Medium,P4,RSA2048,Valid,0.2785,0.5266,7.112,57.84,29,DoS_Attack
10986,Node_05,Northeast,Distribution,PLC,IEC61850,517,426,45.38,14.78,5.38,26.75,6601,212,21,5,1,Supervisor,Trusted,v1.0,10.05,75.76,288.17,415.52,178.03,942,410.64,2.005,3.44,-1.122,Critical,P2,RSA2048,Revoked,0.0399,0.6673,2.264,5.29,90,Spoofing_Attack
10987,Node_10,West,Industrial,Gateway,TCP_IP,1318,1425,211.1,98.82,44.17,17.0,3423,248,21,55,2,Engineer,Restricted,v2.0,41.89,99.23,464.2,773.48,176.07,385,448.61,5.718,-3.95,1.727,Critical,P4,AES256,Expired,0.7629,0.5096,1.983,37.25,88,Normal
10988,Node_01,North,Transmission,RTU,MQTT,1203,1102,248.97,909.19,1.0,14.17,6004,268,25,18,22,Administrator,Trusted,v1.0,46.23,36.69,422.58,521.23,83.07,704,171.54,4.761,2.3,0.714,Medium,P4,AES128,Valid,0.2794,0.1653,0.189,72.35,3,Spoofing_Attack
10989,Node_11,Northeast,Transmission,IED,OPC_UA,343,588,98.23,985.33,20.75,13.45,5414,134,7,25,7,Engineer,Trusted,v1.0,29.62,20.29,440.07,463.86,249.38,146,406.94,16.49,-6.32,-0.843,Critical,P1,AES256,Valid,0.9767,0.4509,7.655,87.76,9,Spoofing_Attack
10990,Node_07,South,Transmission,Gateway,DNP3,613,1002,112.5,485.99,11.28,16.05,485,81,41,44,4,Engineer,Trusted,v2.0,43.31,28.24,243.21,441.43,197.29,421,32.64,17.438,0.36,-0.967,Critical,P4,AES128,Expired,0.039,0.3953,3.682,85.64,73,Reconnaissance
10991,Node_04,East,Transmission,SCADA_Server,OPC_UA,262,731,72.21,360.3,18.14,3.95,3767,16,12,66,11,Maintenance,Guest,v1.0,12.82,25.97,353.92,354.95,103.38,1011,366.17,15.492,-6.8,0.352,Medium,P1,AES256,Valid,0.5323,0.6904,6.888,35.03,72,DoS_Attack
10992,Node_06,South,Renewable,PLC,IEC61850,733,1469,30.68,347.6,48.7,7.99,6322,213,26,54,24,Maintenance,Restricted,v1.2,16.4,41.06,57.69,424.51,85.86,906,385.77,13.83,-3.17,1.994,High,P3,AES128,Valid,0.2856,0.1327,3.174,42.63,39,Insider_Threat
10993,Node_08,East,Renewable,SCADA_Server,IEC61850,1370,1183,159.59,427.85,16.45,0.59,3713,205,45,51,11,Administrator,Restricted,v1.0,66.91,71.75,246.07,107.64,38.75,1080,59.35,16.53,-9.37,-0.801,Low,P1,RSA2048,Revoked,0.3261,0.4096,0.548,26.25,65,Reconnaissance
10994,Node_06,South,Industrial,Edge_Node,TCP_IP,349,220,212.16,398.3,31.48,27.57,688,192,44,56,22,Supervisor,Restricted,v3.0,21.14,10.83,121.76,749.03,239.12,953,1.5,8.688,9.85,0.562,Critical,P2,AES128,Revoked,0.7879,0.5867,6.79,80.41,14,Command_Injection
10995,Node_02,North,Distribution,IED,TCP_IP,1215,256,167.68,768.4,34.42,26.83,3897,20,21,76,10,Supervisor,Trusted,v2.3,23.62,91.81,121.07,331.89,66.47,780,343.54,10.873,8.91,1.24,High,P2,AES256,Valid,0.9151,0.3467,6.366,72.14,86,Normal
10996,Node_01,Central,Renewable,Smart_Meter,MQTT,1294,498,28.23,530.61,27.48,18.61,4260,92,3,55,21,Operator,Restricted,v3.0,76.72,89.93,271.57,654.49,240.95,484,45.06,9.959,-9.89,1.308,High,P2,ChaCha20,Valid,0.1615,0.7623,2.746,33.54,53,Normal
10997,Node_08,Northeast,Distribution,Smart_Meter,TCP_IP,948,779,152.06,90.97,4.55,12.09,2730,116,46,67,24,Maintenance,Guest,v1.0,35.82,45.41,492.54,504.44,235.89,209,448.51,10.507,3.8,-1.423,Low,P2,AES128,Expired,0.4625,0.8096,6.293,32.14,50,Normal
10998,Node_08,East,Industrial,SCADA_Server,IEC61850,321,830,160.18,92.44,42.8,17.62,5623,105,40,23,6,Operator,Guest,v3.0,51.64,59.23,286.68,146.31,234.75,13,34.5,8.098,2.34,1.19,Medium,P4,RSA2048,Revoked,0.0345,0.5896,4.099,62.97,44,Replay_Attack
10999,Node_09,North,Distribution,SCADA_Server,DNP3,839,977,172.75,115.56,39.37,13.14,4987,74,30,10,16,Engineer,Trusted,v3.0,97.12,20.69,24.08,58.3,124.42,136,444.71,11.609,-9.14,1.305,Critical,P1,RSA2048,Expired,0.0964,0.2215,2.506,1.3,53,Spoofing_Attack
11000,Node_06,West,Transmission,Edge_Node,TCP_IP,720,538,18.3,392.23,37.48,25.93,5710,273,1,61,8,Administrator,Guest,v2.3,52.81,19.84,64.87,196.12,18.5,78,88.02,10.916,4.42,0.669,Medium,P1,ChaCha20,Valid,0.8696,0.6163,7.136,91.11,32,Malware
11001,Node_12,West,Transmission,Smart_Meter,OPC_UA,574,431,174.83,272.85,45.52,17.25,1076,210,28,44,20,Engineer,Guest,v2.0,42.38,11.82,93.43,385.09,55.91,1052,23.45,2.196,7.1,0.941,Medium,P1,AES256,Valid,0.7344,0.2555,6.681,39.12,33,DoS_Attack
11002,Node_01,South,Renewable,Edge_Node,IEC61850,623,771,151.56,373.34,17.37,23.39,5828,119,26,67,2,Maintenance,Restricted,v2.3,44.88,88.45,192.21,786.15,46.12,615,455.5,4.303,6.89,-0.927,Low,P2,AES128,Valid,0.0603,0.6858,1.292,35.55,97,Insider_Threat
11003,Node_09,West,Industrial,IED,TCP_IP,127,807,217.16,98.2,28.8,4.25,6886,102,2,37,6,Administrator,Trusted,v2.0,58.52,93.17,280.1,604.09,173.32,617,115.88,9.51,3.29,-0.317,Low,P3,ChaCha20,Expired,0.0492,0.5818,5.861,61.92,34,Malware
11004,Node_12,Central,Renewable,Edge_Node,TCP_IP,764,957,42.12,907.28,39.16,27.79,4398,246,20,57,16,Supervisor,Guest,v2.3,71.8,84.71,411.71,726.67,76.71,277,398.75,5.546,8.06,1.95,Medium,P2,RSA2048,Revoked,0.6284,0.7021,4.948,18.15,41,Replay_Attack
11005,Node_03,East,Renewable,SCADA_Server,IEC61850,204,721,16.47,829.11,22.22,3.42,4796,23,53,36,1,Engineer,Trusted,v1.0,67.76,91.62,442.42,364.48,186.16,1159,397.42,8.712,5.47,-1.582,Critical,P2,RSA2048,Expired,0.1431,0.6504,5.39,21.4,51,False_Data_Injection
11006,Node_11,South,Renewable,PLC,DNP3,1041,863,203.41,561.64,48.15,22.56,5969,141,34,40,11,Maintenance,Restricted,v1.2,67.3,73.54,378.99,499.35,180.31,839,280.65,5.003,6.23,1.848,Medium,P3,RSA2048,Expired,0.9897,0.0677,3.502,56.42,64,Replay_Attack
11007,Node_06,East,Industrial,IED,Modbus,803,1199,26.63,573.3,42.43,12.96,4142,194,51,42,10,Supervisor,Restricted,v1.2,36.08,82.71,42.06,92.75,0.8,107,486.01,6.001,4.01,1.527,High,P3,RSA2048,Revoked,0.4191,0.6093,2.901,1.0,16,False_Data_Injection
11008,Node_10,East,Transmission,Gateway,Modbus,170,31,95.65,506.61,26.53,20.17,921,299,13,18,4,Engineer,Trusted,v2.3,98.32,54.97,109.39,463.94,50.34,925,472.96,7.784,2.01,0.908,High,P4,ChaCha20,Expired,0.5987,0.4248,3.344,26.15,81,Spoofing_Attack
11009,Node_10,North,Transmission,Gateway,DNP3,276,867,217.36,232.12,7.37,26.61,4273,235,55,77,5,Operator,Trusted,v3.0,35.23,24.24,122.96,979.58,39.1,131,323.1,2.115,-0.03,0.848,Low,P3,AES128,Expired,0.5006,0.698,2.054,44.39,28,Insider_Threat
11010,Node_11,West,Renewable,Smart_Meter,IEC61850,1103,191,70.29,656.09,25.18,14.91,4479,214,3,1,24,Supervisor,Trusted,v1.2,47.7,16.14,251.04,764.11,122.86,745,419.98,5.517,-4.52,0.366,High,P4,AES256,Revoked,0.1744,0.0324,7.383,61.47,71,Spoofing_Attack
11011,Node_12,Northeast,Distribution,SCADA_Server,DNP3,451,1417,110.98,96.25,10.35,28.05,5843,102,1,14,5,Supervisor,Guest,v2.3,10.03,99.03,84.55,41.66,39.47,1028,84.16,7.349,7.89,1.18,High,P2,ChaCha20,Expired,0.8044,0.6229,5.611,42.1,3,False_Data_Injection
11012,Node_09,East,Transmission,PLC,DNP3,321,330,153.93,586.56,20.33,7.18,3630,187,40,20,10,Administrator,Guest,v1.0,98.39,62.4,160.32,111.21,227.47,957,395.48,10.663,-7.66,-0.799,High,P3,AES256,Valid,0.8334,0.9432,4.563,14.43,54,Replay_Attack
11013,Node_11,Central,Transmission,SCADA_Server,Modbus,1201,1138,160.15,442.97,13.28,26.56,2374,6,38,58,24,Engineer,Trusted,v2.0,63.12,24.72,120.09,863.26,161.87,1101,388.99,2.809,8.68,0.528,High,P1,AES128,Expired,0.6202,0.9316,3.549,80.96,24,Malware
11014,Node_03,Central,Industrial,Gateway,MQTT,896,264,148.93,62.51,40.65,12.47,3948,70,25,69,9,Administrator,Guest,v1.2,41.71,29.68,465.47,554.38,12.15,690,327.44,13.907,-3.49,1.938,Low,P4,RSA2048,Expired,0.1519,0.3242,0.835,80.7,62,Normal
11015,Node_05,Northeast,Transmission,RTU,TCP_IP,861,357,16.1,435.34,12.97,14.59,2493,165,8,33,20,Engineer,Guest,v1.0,82.81,44.66,57.51,969.43,210.39,238,415.41,4.241,4.65,1.638,Medium,P2,RSA2048,Revoked,0.0163,0.3042,4.312,55.67,57,Insider_Threat
11016,Node_05,West,Transmission,SCADA_Server,IEC61850,949,83,194.82,593.38,29.57,12.92,3961,191,11,8,21,Operator,Guest,v2.3,10.08,29.71,117.24,706.86,95.78,725,211.24,14.502,-5.27,-1.484,Low,P3,AES128,Expired,0.2563,0.8139,5.491,44.99,99,Command_Injection
11017,Node_10,West,Renewable,RTU,OPC_UA,101,740,198.94,84.2,2.61,5.38,5263,266,2,43,1,Maintenance,Trusted,v3.0,84.14,49.82,20.66,49.4,60.0,996,330.85,1.198,-9.39,1.599,Low,P1,AES256,Valid,0.8088,0.0919,5.505,82.4,2,Command_Injection
11018,Node_07,South,Renewable,Smart_Meter,DNP3,979,746,26.97,301.92,37.7,20.6,3913,202,52,66,21,Engineer,Restricted,v2.3,26.34,97.42,44.47,628.02,218.03,402,381.1,9.736,1.87,0.954,Critical,P4,RSA2048,Expired,0.3699,0.6272,2.104,59.58,24,Spoofing_Attack
11019,Node_04,South,Industrial,SCADA_Server,Modbus,1112,485,185.17,206.46,22.44,16.13,7118,1,28,38,18,Administrator,Restricted,v2.3,78.8,19.28,42.88,103.39,12.84,717,18.34,6.28,6.28,1.231,High,P1,RSA2048,Revoked,0.0839,0.7751,2.949,10.33,93,Normal
11020,Node_11,South,Industrial,Smart_Meter,MQTT,956,30,126.47,28.66,20.8,24.24,332,188,19,49,17,Supervisor,Guest,v1.0,44.84,55.98,116.67,779.67,6.7,861,416.02,6.003,-7.68,0.695,Low,P4,ChaCha20,Expired,0.0047,0.518,1.585,99.38,25,Normal
11021,Node_04,West,Distribution,Smart_Meter,IEC61850,1139,810,4.14,86.34,21.76,27.49,379,133,15,16,22,Supervisor,Guest,v2.3,81.63,21.78,282.64,315.54,240.15,644,17.17,7.374,-2.89,0.759,Low,P1,AES128,Valid,0.795,0.5781,6.171,2.06,51,Malware
11022,Node_07,East,Transmission,Gateway,DNP3,914,1356,173.85,193.13,35.64,7.58,6981,275,30,75,14,Supervisor,Guest,v2.3,12.62,24.9,63.8,272.97,39.88,941,147.65,16.143,-1.5,0.381,Low,P3,RSA2048,Expired,0.8038,0.0556,2.932,20.51,61,Replay_Attack
11023,Node_09,North,Renewable,PLC,Modbus,1178,1124,115.74,601.9,21.56,21.64,1215,238,55,53,0,Engineer,Guest,v2.3,34.76,19.25,39.27,808.96,110.72,888,150.87,15.293,-6.09,0.439,High,P4,ChaCha20,Expired,0.5,0.064,5.471,75.41,18,Spoofing_Attack
11024,Node_11,Northeast,Renewable,Edge_Node,DNP3,1225,1003,32.54,943.51,36.87,8.11,7170,249,45,3,13,Maintenance,Trusted,v3.0,52.21,37.01,135.97,940.6,61.82,798,17.04,17.815,-9.1,0.221,Critical,P4,AES256,Revoked,0.6545,0.895,6.316,56.29,84,Reconnaissance
11025,Node_04,Northeast,Transmission,Edge_Node,OPC_UA,1296,389,44.79,658.61,14.15,21.0,629,284,3,58,5,Engineer,Trusted,v3.0,49.41,58.58,18.0,839.94,134.27,700,238.94,0.735,1.16,0.868,Critical,P1,AES128,Expired,0.4655,0.579,3.175,0.98,92,Reconnaissance
11026,Node_04,Northeast,Industrial,Smart_Meter,IEC61850,124,1208,189.68,980.54,48.03,9.85,3928,37,53,63,13,Administrator,Trusted,v3.0,37.87,85.97,94.13,321.64,182.45,834,302.01,19.667,9.35,0.462,High,P4,AES256,Valid,0.9839,0.631,5.415,37.97,11,Reconnaissance
11027,Node_06,South,Renewable,IED,TCP_IP,174,1106,236.38,967.94,25.52,24.72,5480,265,29,66,13,Supervisor,Restricted,v1.2,34.45,34.16,42.57,619.52,57.53,674,220.44,4.677,-4.24,1.368,Medium,P2,ChaCha20,Expired,0.9901,0.1616,5.018,19.42,15,Malware
11028,Node_06,North,Industrial,Smart_Meter,IEC61850,321,99,41.83,522.98,29.18,24.05,6637,155,8,7,10,Administrator,Trusted,v1.0,38.88,83.5,215.98,642.78,147.59,285,406.8,12.93,-9.15,-0.761,Low,P1,AES256,Expired,0.2275,0.8708,2.538,50.5,98,Replay_Attack
11029,Node_07,Central,Renewable,SCADA_Server,IEC61850,198,1072,101.19,225.81,34.75,6.01,3501,116,14,26,9,Operator,Restricted,v2.0,17.28,18.23,65.2,364.44,157.14,457,178.87,2.536,0.44,-1.753,High,P3,RSA2048,Valid,0.1073,0.975,3.706,87.74,61,Normal
11030,Node_01,West,Renewable,Edge_Node,IEC61850,123,1039,80.6,913.51,29.23,27.74,1845,4,27,4,15,Supervisor,Trusted,v2.3,61.68,43.97,493.85,658.75,220.95,727,374.73,0.441,3.12,0.94,Medium,P1,RSA2048,Valid,0.7215,0.4427,3.328,17.09,94,Command_Injection
11031,Node_11,Central,Distribution,Edge_Node,Modbus,252,1494,147.11,537.68,28.21,13.03,360,28,16,67,6,Administrator,Guest,v1.0,12.97,24.06,428.83,815.33,84.83,678,382.16,8.192,2.06,-1.445,Medium,P1,ChaCha20,Expired,0.9833,0.4984,7.048,61.74,7,Normal
11032,Node_03,South,Renewable,Edge_Node,OPC_UA,399,1003,49.62,156.1,0.12,14.1,1261,150,10,69,12,Maintenance,Restricted,v1.0,81.08,37.3,419.9,45.62,36.77,308,451.06,19.359,-1.81,1.463,Low,P4,RSA2048,Expired,0.5551,0.1638,4.449,51.8,84,Insider_Threat
11033,Node_09,East,Transmission,Gateway,DNP3,688,293,145.18,381.67,22.98,7.85,4956,274,40,41,6,Engineer,Restricted,v1.2,71.8,87.33,493.7,483.8,209.93,912,445.02,8.835,-2.8,-1.698,Critical,P2,RSA2048,Valid,0.4123,0.6939,5.461,47.14,20,Replay_Attack
11034,Node_06,South,Transmission,PLC,Modbus,1114,963,207.97,337.16,43.34,10.48,3887,216,41,58,20,Supervisor,Restricted,v1.2,34.45,41.79,14.25,773.21,89.83,755,494.61,8.517,-5.25,0.444,Low,P1,RSA2048,Expired,0.8777,0.4243,3.707,26.76,100,Spoofing_Attack
11035,Node_06,North,Transmission,Smart_Meter,MQTT,1088,1444,160.64,363.38,46.19,14.35,533,269,47,54,24,Maintenance,Guest,v3.0,16.16,80.54,47.35,228.94,115.18,354,377.51,8.559,-4.73,0.35,Critical,P3,ChaCha20,Revoked,0.6516,0.7902,3.036,48.37,34,Command_Injection
11036,Node_05,South,Industrial,RTU,IEC61850,789,260,49.37,103.8,14.41,4.83,6021,196,40,57,19,Administrator,Trusted,v1.0,75.12,48.95,499.56,957.52,192.12,1137,45.82,16.953,9.19,1.531,Low,P3,AES128,Valid,0.154,0.8067,2.106,87.52,71,False_Data_Injection
11037,Node_11,Northeast,Renewable,Smart_Meter,IEC61850,149,1373,187.5,464.2,35.41,17.34,5599,259,10,7,2,Operator,Guest,v2.3,95.83,73.05,427.31,910.84,75.26,83,224.31,7.607,-9.44,-1.572,High,P2,AES256,Expired,0.8461,0.2026,3.38,42.09,36,Command_Injection
11038,Node_03,East,Industrial,Smart_Meter,DNP3,730,1272,115.59,528.41,42.93,16.95,6818,203,59,49,19,Engineer,Guest,v3.0,70.05,17.15,33.63,361.05,181.99,1151,112.62,18.433,-8.35,-1.003,High,P4,ChaCha20,Valid,0.8458,0.135,0.053,31.39,74,Malware
11039,Node_11,East,Distribution,PLC,IEC61850,143,684,29.12,877.07,22.02,15.35,4904,46,8,57,9,Engineer,Guest,v3.0,20.78,34.9,435.91,303.36,26.31,324,59.31,6.278,-9.34,-0.063,Medium,P3,RSA2048,Expired,0.3337,0.8024,1.056,36.3,34,DoS_Attack
11040,Node_05,West,Renewable,IED,IEC61850,635,375,82.46,68.94,29.89,9.09,5235,148,29,12,15,Engineer,Guest,v1.2,24.31,74.59,326.19,162.24,99.2,960,432.53,5.536,6.15,-1.032,Low,P1,RSA2048,Valid,0.244,0.6976,4.381,97.67,64,Command_Injection
11041,Node_01,West,Transmission,Smart_Meter,DNP3,1495,323,61.12,811.71,32.0,1.54,955,267,48,62,6,Maintenance,Trusted,v2.3,50.21,83.2,357.38,647.57,50.48,869,112.43,4.091,1.56,-0.828,Medium,P3,AES128,Revoked,0.1628,0.0255,2.944,54.75,23,Replay_Attack
11042,Node_03,Northeast,Distribution,Smart_Meter,OPC_UA,866,362,211.02,630.23,47.45,25.39,1833,105,34,5,4,Supervisor,Guest,v2.0,72.62,55.09,14.5,107.81,159.97,433,112.92,13.153,-2.75,0.819,High,P1,RSA2048,Revoked,0.5515,0.2719,6.763,14.41,4,Replay_Attack
11043,Node_04,East,Distribution,Edge_Node,Modbus,864,197,57.51,966.79,24.1,13.6,5641,115,10,13,8,Engineer,Guest,v2.0,45.36,11.21,351.28,94.53,123.22,484,336.28,6.807,-6.37,1.452,High,P2,RSA2048,Valid,0.8089,0.5947,2.169,55.14,73,Insider_Threat
11044,Node_05,Northeast,Renewable,Gateway,OPC_UA,1488,1062,128.46,829.23,38.91,21.27,2925,101,2,55,23,Supervisor,Guest,v1.2,82.46,41.92,330.14,251.25,243.21,42,32.2,6.961,6.38,1.194,Critical,P4,ChaCha20,Valid,0.5183,0.96,3.427,99.8,42,DoS_Attack
11045,Node_10,East,Transmission,PLC,DNP3,938,1374,163.43,453.64,9.35,2.3,2339,9,36,73,8,Maintenance,Restricted,v3.0,10.68,87.29,435.09,567.37,236.69,182,9.7,11.354,-0.65,-0.051,Critical,P1,ChaCha20,Revoked,0.4042,0.3718,1.467,88.7,41,False_Data_Injection
11046,Node_09,North,Industrial,Gateway,TCP_IP,238,1084,15.02,780.39,29.29,4.45,977,290,59,74,10,Maintenance,Trusted,v2.3,61.82,26.91,383.43,298.04,39.56,1023,173.72,1.662,-4.37,0.436,Critical,P4,RSA2048,Valid,0.2221,0.1521,0.593,62.27,43,DoS_Attack
11047,Node_04,South,Renewable,Edge_Node,TCP_IP,929,280,36.09,923.09,22.79,23.14,3051,67,52,12,22,Administrator,Trusted,v1.0,99.83,42.45,214.12,695.93,172.4,925,116.39,7.586,8.51,1.851,High,P2,AES256,Revoked,0.0774,0.9579,3.612,6.69,77,DoS_Attack
11048,Node_03,West,Transmission,Smart_Meter,TCP_IP,927,1305,196.99,498.49,11.49,20.16,1355,136,0,23,13,Supervisor,Guest,v2.0,38.37,99.55,148.67,934.75,17.45,1146,320.24,11.395,-9.84,-1.439,Medium,P4,RSA2048,Expired,0.3108,0.1104,1.041,43.22,93,Command_Injection
11049,Node_10,North,Distribution,Smart_Meter,IEC61850,1146,406,86.63,269.9,0.68,21.07,1931,113,46,6,3,Engineer,Trusted,v2.0,41.53,55.47,410.11,999.55,249.71,675,67.57,8.144,-3.04,-0.62,Medium,P4,AES128,Valid,0.51,0.5048,4.242,97.76,53,Reconnaissance
11050,Node_01,South,Renewable,RTU,IEC61850,469,320,175.8,407.63,29.56,0.74,2977,228,18,5,6,Engineer,Restricted,v1.0,5.84,24.01,23.8,122.66,55.37,619,367.1,8.084,-9.19,0.845,Critical,P2,AES128,Valid,0.863,0.5405,0.12,41.69,97,Normal
11051,Node_10,West,Distribution,Gateway,OPC_UA,550,1273,190.06,425.75,40.46,11.45,3087,163,49,55,18,Engineer,Guest,v1.2,88.2,19.13,198.5,730.67,246.44,659,461.26,6.945,-5.45,-0.156,Medium,P2,AES256,Expired,0.3038,0.0016,1.908,5.06,55,Spoofing_Attack
